Term Code,Department,Subject,Course,CourseGPA,StudentGPA
4192,CLAS,CLAS-C,513,NR,NR
4192,CLAS,CLAS-C,880,NR,NR
4192,CLAS,CLAS-G,150,3.667,3.512
4192,CLAS,CLAS-G,250,NR,NR
4192,CLAS,CLAS-G,536,3.671,3.803
4192,CLAS,CLAS-G,550,3.556,3.444
4192,CLAS,CLAS-G,650,NR,NR
4192,CLAS,CLAS-G,901,NR,NR
4192,CLAS,CLAS-L,100,2.823,2.854
4192,CLAS,CLAS-L,150,3.233,3.054
4192,CLAS,CLAS-L,200,2.57,3.021
4192,CLAS,CLAS-L,250,3.318,3.466
4192,CLAS,CLAS-L,305,3.783,3.545
4192,CLAS,CLAS-L,400,NR,NR
4192,CLAS,CLAS-L,408,NR,NR
4192,CLAS,CLAS-L,516,3.54,3.513
4192,CLAS,CLAS-L,544,3.375,3.45
4192,CLAS,CLAS-X,492,NR,NR
4192,CULS,CULS-C,701,3.967,3.924
4192,CMCL,CMCL-C,810,NR,NR
4192,CMCL,CMCL-G,901,NR,NR
4192,CMLT,CMLT-C,110,2.699,2.762
4192,CMLT,CMLT-C,111,3.183,2.803
4192,CMLT,CMLT-C,147,3.482,3.259
4192,CMLT,CMLT-C,151,3.342,3.157
4192,CMLT,CMLT-C,205,3.095,3.252
4192,CMLT,CMLT-C,217,2.354,3.011
4192,CMLT,CMLT-C,252,3.561,3.029
4192,CMLT,CMLT-C,255,3.587,3.064
4192,CMLT,CMLT-C,257,3.557,2.633
4192,CMLT,CMLT-C,321,2.833,2.627
4192,CMLT,CMLT-C,337,NR,NR
4192,CMLT,CMLT-C,347,2.714,2.976
4192,CMLT,CMLT-C,355,4,2.916
4192,CMLT,CMLT-C,499,NR,NR
4192,CMLT,CMLT-C,509,NR,NR
4192,CMLT,CMLT-C,523,NR,NR
4192,CMLT,CMLT-C,537,NR,NR
4192,CMLT,CMLT-C,573,NR,NR
4192,CMLT,CMLT-C,604,NR,NR
4192,CMLT,CMLT-C,611,NR,NR
4192,CMLT,CMLT-C,630,NR,NR
4192,CMLT,CMLT-C,641,NR,NR
4192,CMLT,CMLT-C,670,NR,NR
4192,CMLT,CMLT-C,680,NR,NR
4192,CMLT,CMLT-C,801,NR,NR
4192,CMLT,CMLT-C,810,NR,NR
4192,CMLT,CMLT-G,901,NR,NR
4192,CMLT,CMLT-X,490,NR,NR
4192,CTIH,CTIH-T,600,NR,NR
4192,CTIH,CTIH-T,700,NR,NR
4192,COGS,COGS-G,901,NR,NR
4192,COGS,COGS-Q,101,2.89,3.015
4192,COGS,COGS-Q,240,3,3.289
4192,COGS,COGS-Q,260,3.432,3.41
4192,COGS,COGS-Q,320,3.374,3.406
4192,COGS,COGS-Q,330,NR,NR
4192,COGS,COGS-Q,351,2.963,3.284
4192,COGS,COGS-Q,355,2.84,3.283
4192,COGS,COGS-Q,360,3.472,3.24
4192,COGS,COGS-Q,370,3.47,3.374
4192,COGS,COGS-Q,400,3.712,3.356
4192,COGS,COGS-Q,450,3.714,3.238
4192,COGS,COGS-Q,499,NR,NR
4192,COGS,COGS-Q,540,3.91,3.876
4192,COGS,COGS-Q,551,3.754,3.813
4192,COGS,COGS-Q,590,NR,NR
4192,COGS,COGS-Q,700,3.788,3.789
4192,COGS,COGS-Q,733,NR,NR
4192,COGS,COGS-Q,799,NR,NR
4192,COGS,COGS-Q,899,NR,NR
4192,COGS,COGS-X,490,NR,NR
4192,COGS,COGS-X,497,3.914,3.642
4192,COGS,COGS-X,498,NR,NR
4192,EAS,EAS-A,474,3.229,3.117
4192,EAS,EAS-A,476,3.646,3.264
4192,EAS,EAS-A,594,NR,NR
4192,EAS,EAS-E,104,3.264,2.727
4192,EAS,EAS-E,105,2.933,3.271
4192,EAS,EAS-E,114,2.45,2.895
4192,EAS,EAS-E,116,3.194,2.921
4192,EAS,EAS-E,118,3.1,3.085
4192,EAS,EAS-E,122,3.057,3.061
4192,EAS,EAS-E,131,3.093,2.997
4192,EAS,EAS-E,144,3.065,3.088
4192,EAS,EAS-E,171,3.143,2.826
4192,EAS,EAS-E,190,NR,NR
4192,EAS,EAS-E,226,3,2.933
4192,EAS,EAS-E,333,3.243,3.122
4192,EAS,EAS-E,341,3.382,3.218
4192,EAS,EAS-E,406,NR,NR
4192,EAS,EAS-E,490,3.771,3.488
4192,EAS,EAS-G,559,4,3.958
4192,EAS,EAS-G,574,NR,NR
4192,EAS,EAS-G,583,3.767,3.718
4192,EAS,EAS-G,612,4,3.796
4192,EAS,EAS-G,637,NR,NR
4192,EAS,EAS-G,690,3.907,3.834
4192,EAS,EAS-G,700,NR,NR
4192,EAS,EAS-G,810,NR,NR
4192,EAS,EAS-G,901,NR,NR
4192,EAS,EAS-X,498,NR,NR
4192,ECON,ECON-E,201,2.481,3.135
4192,ECON,ECON-E,202,2.542,3.168
4192,ECON,ECON-E,203,3.55,3.307
4192,ECON,ECON-E,303,2.9,2.909
4192,ECON,ECON-E,305,2.693,2.991
4192,ECON,ECON-E,309,3.285,3.143
4192,ECON,ECON-E,321,3.076,3.119
4192,ECON,ECON-E,322,2.362,2.949
4192,ECON,ECON-E,327,3.613,3.162
4192,ECON,ECON-E,331,2.962,3.133
4192,ECON,ECON-E,341,2.847,2.778
4192,ECON,ECON-E,344,3.163,3.174
4192,ECON,ECON-E,351,2.633,3.017
4192,ECON,ECON-E,362,2.488,2.911
4192,ECON,ECON-E,364,2.944,2.968
4192,ECON,ECON-E,370,3.29,3.346
4192,ECON,ECON-E,371,2.965,3.043
4192,ECON,ECON-E,385,2.914,2.986
4192,ECON,ECON-E,390,3.306,3.021
4192,ECON,ECON-E,392,2.673,3.128
4192,ECON,ECON-E,471,3.471,3.395
4192,ECON,ECON-E,502,3.673,3.601
4192,ECON,ECON-E,572,3.662,3.643
4192,ECON,ECON-E,621,3.864,3.601
4192,ECON,ECON-E,622,3.427,3.601
4192,ECON,ECON-E,630,3.85,3.689
4192,ECON,ECON-E,671,3.467,3.703
4192,ECON,ECON-E,673,3.775,3.732
4192,ECON,ECON-E,724,4,3.73
4192,ECON,ECON-E,730,NR,NR
4192,ECON,ECON-E,809,NR,NR
4192,ECON,ECON-G,901,4,3.792
4192,ECON,ECON-M,500,NR,NR
4192,ECON,ECON-M,501,3.833,3.66
4192,ECON,ECON-M,504,NR,NR
4192,ECON,ECON-OS,100,NR,NR
4192,ECON,ECON-S,202,3.764,3.718
4192,ECON,ECON-S,322,NR,NR
4192,ECON,ECON-S,370,3.808,3.786
4192,ECON,ECON-X,373,NR,NR
4192,ECON,ECON-X,398,NR,NR
4192,ENG,ENG-G,901,NR,NR
4192,ENG,ENG-L,111,3.183,3.109
4192,ENG,ENG-L,112,3.5,3.016
4192,ENG,ENG-L,203,3.168,3.21
4192,ENG,ENG-L,204,3.239,3.144
4192,ENG,ENG-L,205,3.245,3.166
4192,ENG,ENG-L,206,2.61,2.892
4192,ENG,ENG-L,207,2.782,2.848
4192,ENG,ENG-L,208,3.364,2.659
4192,ENG,ENG-L,210,3.36,3.014
4192,ENG,ENG-L,220,3.653,3.235
4192,ENG,ENG-L,224,3.379,3.23
4192,ENG,ENG-L,260,3.472,3.239
4192,ENG,ENG-L,295,3.287,3.463
4192,ENG,ENG-L,306,2.943,3.33
4192,ENG,ENG-L,310,3.142,3.302
4192,ENG,ENG-L,312,3.3,3.3
4192,ENG,ENG-L,313,NR,NR
4192,ENG,ENG-L,314,3.412,3.339
4192,ENG,ENG-L,316,3.741,3.249
4192,ENG,ENG-L,335,3.257,3.194
4192,ENG,ENG-L,355,3.186,2.694
4192,ENG,ENG-L,357,3.348,3.447
4192,ENG,ENG-L,358,3.604,3.478
4192,ENG,ENG-L,371,3.245,3.511
4192,ENG,ENG-L,373,2.731,3.077
4192,ENG,ENG-L,378,3.188,3.383
4192,ENG,ENG-L,381,3.047,3.104
4192,ENG,ENG-L,391,3.495,3.307
4192,ENG,ENG-L,393,3.005,3
4192,ENG,ENG-L,395,2.535,2.656
4192,ENG,ENG-L,450,3.769,3.32
4192,ENG,ENG-L,460,3.322,3.445
4192,ENG,ENG-L,499,3.882,3.699
4192,ENG,ENG-L,501,NR,NR
4192,ENG,ENG-L,507,4,3.937
4192,ENG,ENG-L,635,4,3.968
4192,ENG,ENG-L,640,4,3.976
4192,ENG,ENG-L,652,NR,NR
4192,ENG,ENG-L,657,4,3.963
4192,ENG,ENG-L,695,NR,NR
4192,ENG,ENG-L,758,4,3.971
4192,ENG,ENG-L,760,3.82,3.899
4192,ENG,ENG-L,764,3.95,3.982
4192,ENG,ENG-L,769,3.94,3.951
4192,ENG,ENG-L,790,NR,NR
4192,ENG,ENG-L,799,NR,NR
4192,ENG,ENG-R,130,3.86,3.824
4192,ENG,ENG-R,209,2.635,2.727
4192,ENG,ENG-R,210,3.628,3.255
4192,ENG,ENG-R,211,3.415,3.043
4192,ENG,ENG-R,224,3.664,3.201
4192,ENG,ENG-R,228,3.4,3.323
4192,ENG,ENG-R,305,2.972,3.129
4192,ENG,ENG-R,340,3.167,3.329
4192,ENG,ENG-R,348,3.524,3.245
4192,ENG,ENG-R,396,3.535,3.422
4192,ENG,ENG-R,398,3.443,3.247
4192,ENG,ENG-R,770,4,3.948
4192,ENG,ENG-W,103,3.655,2.982
4192,ENG,ENG-W,131,3.094,2.977
4192,ENG,ENG-W,170,2.891,2.829
4192,ENG,ENG-W,202,2.875,2.942
4192,ENG,ENG-W,203,3.543,3.208
4192,ENG,ENG-W,231,3.419,3.093
4192,ENG,ENG-W,240,3.492,3.265
4192,ENG,ENG-W,270,3.882,2.946
4192,ENG,ENG-W,280,3.544,3.238
4192,ENG,ENG-W,301,3.643,3.356
4192,ENG,ENG-W,303,3.543,3.348
4192,ENG,ENG-W,350,3.04,3.061
4192,ENG,ENG-W,381,3.463,3.126
4192,ENG,ENG-W,401,3.343,3.322
4192,ENG,ENG-W,403,3.778,3.211
4192,ENG,ENG-W,612,4,3.982
4192,ENG,ENG-W,614,4,4
4192,ENG,ENG-W,664,NR,NR
4192,ENG,ENG-W,697,NR,NR
4192,ENG,ENG-W,699,4,3.982
4192,ENG,ENG-W,795,NR,NR
4192,ENG,ENG-X,395,3.633,3.445
4192,ENG,ENG-X,473,NR,NR
4192,ENG,ENG-X,490,NR,NR
4192,FOLK,FOLK-E,151,2.953,2.942
4192,FOLK,FOLK-E,295,3.159,3.129
4192,FOLK,FOLK-E,714,3.856,3.923
4192,FOLK,FOLK-F,101,3.128,3.102
4192,FOLK,FOLK-F,111,3.13,3.228
4192,FOLK,FOLK-F,121,3.276,3.106
4192,FOLK,FOLK-F,225,3.659,3.273
4192,FOLK,FOLK-F,252,3.16,2.924
4192,FOLK,FOLK-F,253,3.497,3.133
4192,FOLK,FOLK-F,256,2.84,2.898
4192,FOLK,FOLK-F,305,3.318,2.996
4192,FOLK,FOLK-F,312,3.538,3.215
4192,FOLK,FOLK-F,330,3.438,3.298
4192,FOLK,FOLK-F,351,3.726,3.24
4192,FOLK,FOLK-F,359,3.492,3.052
4192,FOLK,FOLK-F,401,3.557,3.417
4192,FOLK,FOLK-F,404,3.644,3.235
4192,FOLK,FOLK-F,523,4,3.578
4192,FOLK,FOLK-F,525,4,3.918
4192,FOLK,FOLK-F,532,4,3.555
4192,FOLK,FOLK-F,540,4,3.882
4192,FOLK,FOLK-F,600,NR,NR
4192,FOLK,FOLK-F,635,NR,NR
4192,FOLK,FOLK-F,800,NR,NR
4192,FOLK,FOLK-F,803,NR,NR
4192,FOLK,FOLK-F,804,3.95,3.94
4192,FOLK,FOLK-F,806,NR,NR
4192,FOLK,FOLK-F,850,NR,NR
4192,FOLK,FOLK-G,901,NR,NR
4192,FOLK,FOLK-X,476,NR,NR
4192,FOLK,FOLK-X,477,NR,NR
4192,FRIT,FRIT-F,100,2.671,2.843
4192,FRIT,FRIT-F,115,3.633,3.47
4192,FRIT,FRIT-F,150,2.764,3.045
4192,FRIT,FRIT-F,152,NR,NR
4192,FRIT,FRIT-F,200,2.786,3.065
4192,FRIT,FRIT-F,202,NR,NR
4192,FRIT,FRIT-F,227,3.43,3.479
4192,FRIT,FRIT-F,250,3.17,3.261
4192,FRIT,FRIT-F,252,NR,NR
4192,FRIT,FRIT-F,265,3.557,3.362
4192,FRIT,FRIT-F,300,3.502,3.475
4192,FRIT,FRIT-F,306,3.588,3.351
4192,FRIT,FRIT-F,311,3,3.15
4192,FRIT,FRIT-F,313,3.16,3.408
4192,FRIT,FRIT-F,316,3.497,3.419
4192,FRIT,FRIT-F,317,3.081,3.336
4192,FRIT,FRIT-F,361,3.531,3.471
4192,FRIT,FRIT-F,375,3.033,3.315
4192,FRIT,FRIT-F,401,3.14,3.359
4192,FRIT,FRIT-F,410,NR,NR
4192,FRIT,FRIT-F,436,3.622,3.701
4192,FRIT,FRIT-F,492,3.854,3.831
4192,FRIT,FRIT-F,573,3.945,3.824
4192,FRIT,FRIT-F,578,3.789,3.432
4192,FRIT,FRIT-F,579,3.888,3.887
4192,FRIT,FRIT-F,640,3.933,3.405
4192,FRIT,FRIT-F,652,3.914,3.856
4192,FRIT,FRIT-F,667,3.813,3.758
4192,FRIT,FRIT-F,673,NR,NR
4192,FRIT,FRIT-F,815,NR,NR
4192,FRIT,FRIT-F,875,NR,NR
4192,FRIT,FRIT-G,901,NR,NR
4192,FRIT,FRIT-M,100,2.9,2.943
4192,FRIT,FRIT-M,110,2.959,3.54
4192,FRIT,FRIT-M,150,2.978,3.147
4192,FRIT,FRIT-M,200,2.778,3.148
4192,FRIT,FRIT-M,215,3.2,3.484
4192,FRIT,FRIT-M,222,3.583,3.158
4192,FRIT,FRIT-M,250,3.094,3.205
4192,FRIT,FRIT-M,300,NR,NR
4192,FRIT,FRIT-M,301,3.3,3.223
4192,FRIT,FRIT-M,305,NR,NR
4192,FRIT,FRIT-M,311,3.73,2.891
4192,FRIT,FRIT-M,396,NR,NR
4192,FRIT,FRIT-M,435,3.8,3.621
4192,FRIT,FRIT-M,505,4,3.987
4192,FRIT,FRIT-M,603,NR,NR
4192,FRIT,FRIT-M,815,NR,NR
4192,FRIT,FRIT-M,825,NR,NR
4192,FRIT,FRIT-M,875,NR,NR
4192,FRIT,FRIT-OS,100,NR,NR
4192,FRIT,FRIT-X,471,NR,NR
4192,FRIT,FRIT-X,493,NR,NR
4192,GEOG,GEOG-G,107,2.844,2.904
4192,GEOG,GEOG-G,109,2.858,2.818
4192,GEOG,GEOG-G,110,3.5,3.009
4192,GEOG,GEOG-G,120,2.669,2.957
4192,GEOG,GEOG-G,185,3.428,3.106
4192,GEOG,GEOG-G,208,3.381,3.236
4192,GEOG,GEOG-G,218,3.444,3.11
4192,GEOG,GEOG-G,237,2.729,3.088
4192,GEOG,GEOG-G,250,3.612,3.235
4192,GEOG,GEOG-G,306,NR,NR
4192,GEOG,GEOG-G,307,3.103,3.35
4192,GEOG,GEOG-G,315,NR,NR
4192,GEOG,GEOG-G,338,3.35,3.337
4192,GEOG,GEOG-G,352,3.143,2.987
4192,GEOG,GEOG-G,357,3.225,3.148
4192,GEOG,GEOG-G,368,3.135,2.935
4192,GEOG,GEOG-G,369,3.312,3.108
4192,GEOG,GEOG-G,379,NR,NR
4192,GEOG,GEOG-G,416,3,3.067
4192,GEOG,GEOG-G,427,3.333,2.696
4192,GEOG,GEOG-G,436,3.433,3.396
4192,GEOG,GEOG-G,438,3.18,3.191
4192,GEOG,GEOG-G,440,3.3,3.342
4192,GEOG,GEOG-G,451,3.647,3.415
4192,GEOG,GEOG-G,469,2.857,3.366
4192,GEOG,GEOG-G,498,3.8,3.375
4192,GEOG,GEOG-G,501,4,3.936
4192,GEOG,GEOG-G,536,NR,NR
4192,GEOG,GEOG-G,538,3.833,3.915
4192,GEOG,GEOG-G,539,NR,NR
4192,GEOG,GEOG-G,540,NR,NR
4192,GEOG,GEOG-G,551,3.85,3.665
4192,GEOG,GEOG-G,577,NR,NR
4192,GEOG,GEOG-G,604,NR,NR
4192,GEOG,GEOG-G,830,3.9,3.927
4192,GEOG,GEOG-G,840,NR,NR
4192,GEOG,GEOG-G,850,NR,NR
4192,GEOG,GEOG-G,860,NR,NR
4192,GEOG,GEOG-G,901,NR,NR
4192,GEOG,GEOG-X,473,3.913,3.519
4192,GEOG,GEOG-X,490,NR,NR
4192,GER,GER-E,121,3.03,2.977
4192,GER,GER-E,122,3.607,3.266
4192,GER,GER-E,162,3.163,3.011
4192,GER,GER-E,336,2.914,3.175
4192,GER,GER-E,341,3.3,2.906
4192,GER,GER-G,100,3.139,2.885
4192,GER,GER-G,150,3.136,3.12
4192,GER,GER-G,200,3.389,3.246
4192,GER,GER-G,250,2.917,3.254
4192,GER,GER-G,300,3.486,3.201
4192,GER,GER-G,330,3.641,3.301
4192,GER,GER-G,332,3.861,3.176
4192,GER,GER-G,375,3.757,3.311
4192,GER,GER-G,400,3.77,3.552
4192,GER,GER-G,416,2.27,3.177
4192,GER,GER-G,422,3.4,3.237
4192,GER,GER-G,464,3.6,3.313
4192,GER,GER-G,492,3.675,3.809
4192,GER,GER-G,499,NR,NR
4192,GER,GER-G,575,NR,NR
4192,GER,GER-G,577,4,3.938
4192,GER,GER-G,625,NR,NR
4192,GER,GER-G,815,4,3.94
4192,GER,GER-G,825,NR,NR
4192,GER,GER-G,835,3.778,3.932
4192,GER,GER-G,875,NR,NR
4192,GER,GER-G,885,NR,NR
4192,GER,GER-G,901,NR,NR
4192,GER,GER-K,150,3.371,3.06
4192,GER,GER-K,250,3.24,3.526
4192,GER,GER-K,502,NR,NR
4192,GER,GER-K,504,NR,NR
4192,GER,GER-N,150,2.867,3.044
4192,GER,GER-N,250,2.85,3.117
4192,GER,GER-N,402,NR,NR
4192,GER,GER-V,605,3.482,3.853
4192,GER,GER-V,815,NR,NR
4192,GER,GER-X,371,NR,NR
4192,GER,GER-X,490,NR,NR
4192,GER,GER-X,491,NR,NR
4192,GER,GER-Y,502,NR,NR
4192,GER,GER-Y,504,NR,NR
4192,GER,GER-Y,815,NR,NR
4192,GNDR,GNDR-G,101,3.375,3.105
4192,GNDR,GNDR-G,104,3.324,3.008
4192,GNDR,GNDR-G,105,3.108,3.089
4192,GNDR,GNDR-G,205,3.173,3.101
4192,GNDR,GNDR-G,225,3.406,3.062
4192,GNDR,GNDR-G,290,3.225,3.299
4192,GNDR,GNDR-G,300,3.571,3.278
4192,GNDR,GNDR-G,302,3.567,2.952
4192,GNDR,GNDR-G,304,3.684,3.233
4192,GNDR,GNDR-G,335,3.213,3.125
4192,GNDR,GNDR-G,402,3.638,3.017
4192,GNDR,GNDR-G,410,3.467,3.261
4192,GNDR,GNDR-G,435,3.042,2.999
4192,GNDR,GNDR-G,499,NR,NR
4192,GNDR,GNDR-G,603,3.822,3.922
4192,GNDR,GNDR-G,695,NR,NR
4192,GNDR,GNDR-G,710,3.957,3.97
4192,GNDR,GNDR-G,718,NR,NR
4192,GNDR,GNDR-G,899,NR,NR
4192,GNDR,GNDR-G,901,NR,NR
4192,GNDR,GNDR-X,490,NR,NR
4192,HISP,HISP-OS,100,3.681,3.384
4192,HISP,HISP-OS,300,NR,NR
4192,HIST,HIST-A,200,3.616,3.257
4192,HIST,HIST-A,302,3.162,3.066
4192,HIST,HIST-A,356,3.222,3.029
4192,HIST,HIST-A,363,3.133,3.007
4192,HIST,HIST-A,383,3.201,2.993
4192,HIST,HIST-A,388,2.638,2.951
4192,HIST,HIST-B,200,NR,NR
4192,HIST,HIST-B,215,3.3,3.212
4192,HIST,HIST-B,323,2.811,2.817
4192,HIST,HIST-B,324,3.491,3.087
4192,HIST,HIST-B,352,2.413,2.943
4192,HIST,HIST-C,230,3.715,3.15
4192,HIST,HIST-C,325,2.706,3.051
4192,HIST,HIST-C,390,2.968,2.979
4192,HIST,HIST-D,200,3.264,3.165
4192,HIST,HIST-D,308,3.315,3.309
4192,HIST,HIST-D,325,3.713,3.4
4192,HIST,HIST-E,200,3.491,2.982
4192,HIST,HIST-E,332,3.895,3.609
4192,HIST,HIST-F,346,3.286,3.077
4192,HIST,HIST-G,210,3.204,3.021
4192,HIST,HIST-G,385,3.363,3.134
4192,HIST,HIST-G,901,NR,NR
4192,HIST,HIST-H,104,3.08,2.866
4192,HIST,HIST-H,105,3.194,2.868
4192,HIST,HIST-H,106,2.804,3.087
4192,HIST,HIST-H,206,2.847,2.98
4192,HIST,HIST-H,210,3.452,3.284
4192,HIST,HIST-H,252,2.569,3.118
4192,HIST,HIST-H,270,3.289,3.148
4192,HIST,HIST-H,543,NR,NR
4192,HIST,HIST-H,575,4,3.97
4192,HIST,HIST-H,580,3.791,3.872
4192,HIST,HIST-H,605,NR,NR
4192,HIST,HIST-H,620,3.957,3.814
4192,HIST,HIST-H,650,NR,NR
4192,HIST,HIST-H,665,NR,NR
4192,HIST,HIST-H,680,3.871,3.927
4192,HIST,HIST-H,695,4,3.976
4192,HIST,HIST-H,705,NR,NR
4192,HIST,HIST-H,750,3.957,3.578
4192,HIST,HIST-H,899,NR,NR
4192,HIST,HIST-J,300,2.983,2.94
4192,HIST,HIST-J,400,3.494,3.291
4192,HIST,HIST-J,425,3.43,3.138
4192,HIST,HIST-K,498,4,3.801
4192,HIST,HIST-K,499,NR,NR
4192,HIST,HIST-T,500,NR,NR
4192,HIST,HIST-W,200,3.123,3.02
4192,HIST,HIST-W,300,3.261,2.851
4192,HIST,HIST-W,325,3.568,3.154
4192,HIST,HIST-X,473,NR,NR
4192,HON,HON-H,211,4,3.781
4192,HON,HON-H,212,3.655,3.678
4192,HON,HON-H,226,3.79,3.716
4192,HON,HON-H,228,3.878,3.693
4192,HON,HON-H,233,3.816,3.735
4192,HON,HON-H,234,3.753,3.715
4192,HON,HON-H,237,3.793,3.67
4192,HON,HON-H,238,3.985,3.835
4192,HON,HON-H,240,3.943,3.774
4192,HON,HON-H,241,3.931,3.807
4192,HON,HON-H,251,3.94,3.808
4192,HON,HON-H,299,3.965,3.728
4192,HON,HON-H,300,4,3.889
4192,HON,HON-H,303,3.927,3.83
4192,HON,HON-H,304,3.382,3.726
4192,HON,HON-H,400,NR,NR
4192,HON,HON-X,298,4,3.369
4192,HPSC,HPSC-G,901,4,3.902
4192,HPSC,HPSC-X,102,3.643,3.376
4192,HPSC,HPSC-X,111,3.98,3.301
4192,HPSC,HPSC-X,123,3.162,3.023
4192,HPSC,HPSC-X,200,3.583,2.976
4192,HPSC,HPSC-X,207,2.622,3.036
4192,HPSC,HPSC-X,229,NR,NR
4192,HPSC,HPSC-X,305,2.688,2.758
4192,HPSC,HPSC-X,308,NR,NR
4192,HPSC,HPSC-X,340,3.727,3.431
4192,HPSC,HPSC-X,392,NR,NR
4192,HPSC,HPSC-X,433,NR,NR
4192,HPSC,HPSC-X,451,NR,NR
4192,HPSC,HPSC-X,501,3.856,3.897
4192,HPSC,HPSC-X,540,3.856,3.787
4192,HPSC,HPSC-X,551,3.857,3.848
4192,HPSC,HPSC-X,600,NR,NR
4192,HPSC,HPSC-X,632,NR,NR
4192,HPSC,HPSC-X,705,3.933,3.877
4192,HPSC,HPSC-X,733,4,3.897
4192,HPSC,HPSC-X,800,4,3.892
4192,HUBI,HUBI-B,200,3.385,3.249
4192,HUBI,HUBI-B,300,3.577,3.356
4192,HUBI,HUBI-B,400,3.559,3.227
4192,HUBI,HUBI-B,480,NR,NR
4192,HUBI,HUBI-S,200,NR,NR
4192,HUBI,HUBI-S,300,NR,NR
4192,HUBI,HUBI-X,371,NR,NR
4192,HUBI,HUBI-X,498,3.924,3.146
4192,IMP,IMP-X,390,NR,NR
4192,IMP,IMP-X,473,NR,NR
4192,IMP,IMP-X,490,3.97,3.527
4192,JSTU,JSTU-C,340,NR,NR
4192,JSTU,JSTU-H,100,2.383,2.569
4192,JSTU,JSTU-H,150,3.211,3.378
4192,JSTU,JSTU-H,200,2.286,2.835
4192,JSTU,JSTU-H,250,3.058,3.444
4192,JSTU,JSTU-H,350,3.717,3.695
4192,JSTU,JSTU-H,595,NR,NR
4192,JSTU,JSTU-J,203,3.305,2.95
4192,JSTU,JSTU-J,252,3.322,2.961
4192,JSTU,JSTU-J,254,3.667,3.034
4192,JSTU,JSTU-J,304,2.95,3.135
4192,JSTU,JSTU-J,310,2.7,2.747
4192,JSTU,JSTU-J,323,2.263,2.999
4192,JSTU,JSTU-J,324,NR,NR
4192,JSTU,JSTU-J,325,3.664,3.075
4192,JSTU,JSTU-J,359,3.525,3.205
4192,JSTU,JSTU-J,375,3.183,2.837
4192,JSTU,JSTU-J,699,NR,NR
4192,JSTU,JSTU-X,170,NR,NR
4192,JSTU,JSTU-X,395,4,2.898
4192,JSTU,JSTU-X,473,NR,NR
4192,JSTU,JSTU-X,490,NR,NR
4192,LAMP,LAMP-L,216,3.864,3.643
4192,LAMP,LAMP-L,316,3.904,3.657
4192,LAMP,LAMP-L,416,3.7,3.663
4192,LAMP,LAMP-M,201,3.525,2.892
4192,LAMP,LAMP-X,215,3.957,3.643
4192,LAMP,LAMP-X,298,NR,NR
4192,LAMP,LAMP-X,491,NR,NR
4192,LATS,LATS-L,101,3.262,2.945
4192,LATS,LATS-L,102,3.077,3.1
4192,LATS,LATS-L,200,3.637,3.324
4192,LATS,LATS-L,320,3.55,3.126
4192,LATS,LATS-L,396,3.13,2.949
4192,LATS,LATS-L,398,NR,NR
4192,LING,LING-G,901,NR,NR
4192,LING,LING-L,103,3.108,3.117
4192,LING,LING-L,203,3.645,3.377
4192,LING,LING-L,210,2.91,2.751
4192,LING,LING-L,245,3.529,3.268
4192,LING,LING-L,306,3.603,3.468
4192,LING,LING-L,307,3.605,3.494
4192,LING,LING-L,308,2.739,3.421
4192,LING,LING-L,310,3.4,3.385
4192,LING,LING-L,367,3.07,3.474
4192,LING,LING-L,430,3.6,3.337
4192,LING,LING-L,432,NR,NR
4192,LING,LING-L,441,NR,NR
4192,LING,LING-L,445,3.471,3.563
4192,LING,LING-L,490,3.769,3.417
4192,LING,LING-L,499,NR,NR
4192,LING,LING-L,501,NR,NR
4192,LING,LING-L,520,3.944,3.868
4192,LING,LING-L,541,3.256,3.817
4192,LING,LING-L,545,3.65,3.35
4192,LING,LING-L,546,3.838,3.839
4192,LING,LING-L,590,3.8,3.806
4192,LING,LING-L,614,4,3.927
4192,LING,LING-L,642,3.913,3.845
4192,LING,LING-L,643,NR,NR
4192,LING,LING-L,654,NR,NR
4192,LING,LING-L,690,NR,NR
4192,LING,LING-L,700,4,3.811
4192,LING,LING-L,715,3.94,3.401
4192,LING,LING-L,760,NR,NR
4192,LING,LING-L,780,NR,NR
4192,LING,LING-L,800,NR,NR
4192,LING,LING-X,490,NR,NR
4192,CLLC,CLLC-L,100,3.781,2.948
4192,CLLC,CLLC-L,110,3.59,3.229
4192,CLLC,CLLC-L,120,3.588,3.183
4192,CLLC,CLLC-L,210,3.471,3.224
4192,CLLC,CLLC-L,230,3.615,3.434
4192,CLLC,CLLC-Q,299,4,3.675
4192,MATH,MATH-A,641,NR,NR
4192,MATH,MATH-D,116,1.835,2.729
4192,MATH,MATH-D,117,2.446,2.939
4192,MATH,MATH-E,549,NR,NR
4192,MATH,MATH-G,901,3.991,3.922
4192,MATH,MATH-J,111,1.656,2.36
4192,MATH,MATH-J,112,2.2,2.971
4192,MATH,MATH-J,113,2.27,2.965
4192,MATH,MATH-M,14,NR,NR
4192,MATH,MATH-M,18,0,2.302
4192,MATH,MATH-M,25,2.123,2.938
4192,MATH,MATH-M,27,1.315,2.388
4192,MATH,MATH-M,106,2.411,3.286
4192,MATH,MATH-M,118,2.357,2.991
4192,MATH,MATH-M,119,2.438,3.128
4192,MATH,MATH-M,120,2.256,3.095
4192,MATH,MATH-M,211,2.353,2.92
4192,MATH,MATH-M,212,2.694,3.118
4192,MATH,MATH-M,301,2.436,3.114
