Term Code,Department,Subject,Course,CourseGPA,StudentGPA
4198,SLAV,SLAV-R,491,3.925,3.952
4198,SLAV,SLAV-R,532,4,3.839
4198,SLAV,SLAV-R,552,NR,NR
4198,SLAV,SLAV-R,563,NR,NR
4198,SLAV,SLAV-R,572,4,3.876
4198,SLAV,SLAV-R,601,NR,NR
4198,SLAV,SLAV-S,101,3.95,3.524
4198,SLAV,SLAV-S,201,NR,NR
4198,SLAV,SLAV-S,301,NR,NR
4198,SLAV,SLAV-S,320,3.757,3.38
4198,SLAV,SLAV-S,501,NR,NR
4198,SLAV,SLAV-S,503,NR,NR
4198,SLAV,SLAV-S,505,NR,NR
4198,SLAV,SLAV-S,507,NR,NR
4198,SLAV,SLAV-S,540,3.9,3.924
4198,SLAV,SLAV-S,562,NR,NR
4198,SLAV,SLAV-S,801,NR,NR
4198,SLAV,SLAV-T,230,3.765,3.532
4198,SLAV,SLAV-U,201,NR,NR
4198,SLAV,SLAV-U,503,NR,NR
4198,SLAV,SLAV-X,490,NR,NR
4198,SLST,SLST-G,901,NR,NR
4198,SLST,SLST-S,112,3.093,3.127
4198,SLST,SLST-S,150,2.45,2.766
4198,SLST,SLST-S,301,3.176,3.153
4198,SLST,SLST-S,302,3.585,3.484
4198,SLST,SLST-S,308,3.283,2.727
4198,SLST,SLST-S,532,3.867,3.872
4198,SLST,SLST-S,533,3.483,3.851
4198,SLST,SLST-S,536,3.878,3.843
4198,SLST,SLST-S,600,3.85,3.898
4198,SLST,SLST-S,612,3.95,3.841
4198,SLST,SLST-S,690,NR,NR
4198,SLST,SLST-S,800,NR,NR
4198,SLST,SLST-T,61,2.94,0
4198,SLST,SLST-T,62,3.581,0
4198,SLST,SLST-T,63,3.54,0
4198,SLST,SLST-T,64,3.394,0
4198,SLST,SLST-T,65,3.339,0
4198,SLST,SLST-T,66,3.73,0
4198,SLST,SLST-T,67,3.138,0
4198,SLST,SLST-T,68,3.882,0
4198,SLST,SLST-T,71,2.969,0
4198,SLST,SLST-T,72,3.5,0
4198,SLST,SLST-T,73,2.933,0
4198,SLST,SLST-T,74,3.629,0
4198,SLST,SLST-T,75,3.409,0
4198,SLST,SLST-T,76,3.491,0
4198,SLST,SLST-T,77,2.8,0
4198,SLST,SLST-T,78,3.336,0
4198,SLST,SLST-T,101,3.569,3.22
4198,SLST,SLST-T,102,3.15,3.13
4198,SLST,SLST-T,103,3.628,3.362
4198,SLST,SLST-T,104,3.725,3.259
4198,SLST,SLST-T,111,3.101,3.157
4198,SLST,SLST-T,121,3.311,3.221
4198,SLST,SLST-T,135,3.594,2.949
4198,SLST,SLST-T,501,3.78,3.806
4198,SLST,SLST-T,502,NR,NR
4198,SLST,SLST-T,505,NR,NR
4198,SLST,SLST-T,510,NR,NR
4198,SLST,SLST-T,514,4,3.873
4198,SLST,SLST-T,550,NR,NR
4198,SOC,SOC-G,901,NR,NR
4198,SOC,SOC-S,100,3.236,3.095
4198,SOC,SOC-S,101,3.218,3.17
4198,SOC,SOC-S,105,2.505,2.78
4198,SOC,SOC-S,110,3.189,3.066
4198,SOC,SOC-S,215,3.462,3.177
4198,SOC,SOC-S,217,3.357,3.024
4198,SOC,SOC-S,230,3.497,3.183
4198,SOC,SOC-S,311,3.567,3.237
4198,SOC,SOC-S,312,3.376,3.048
4198,SOC,SOC-S,315,2.922,2.93
4198,SOC,SOC-S,316,2.929,2.996
4198,SOC,SOC-S,320,3.418,3.237
4198,SOC,SOC-S,321,3.279,3.182
4198,SOC,SOC-S,324,2.962,3.124
4198,SOC,SOC-S,325,2.908,3.005
4198,SOC,SOC-S,335,3.197,2.961
4198,SOC,SOC-S,339,3.21,2.911
4198,SOC,SOC-S,340,3.029,3.15
4198,SOC,SOC-S,344,3.419,3.14
4198,SOC,SOC-S,358,3.379,3.208
4198,SOC,SOC-S,365,3.745,3.316
4198,SOC,SOC-S,370,3.322,3.38
4198,SOC,SOC-S,371,3.166,3.299
4198,SOC,SOC-S,410,3.279,3.288
4198,SOC,SOC-S,431,3.218,3.373
4198,SOC,SOC-S,498,3.856,3.715
4198,SOC,SOC-S,500,NR,NR
4198,SOC,SOC-S,502,NR,NR
4198,SOC,SOC-S,506,4,3.883
4198,SOC,SOC-S,530,3.913,3.891
4198,SOC,SOC-S,540,4,3.892
4198,SOC,SOC-S,558,3.8,3.862
4198,SOC,SOC-S,566,NR,NR
4198,SOC,SOC-S,567,NR,NR
4198,SOC,SOC-S,617,4,3.941
4198,SOC,SOC-S,650,3.95,3.916
4198,SOC,SOC-S,651,NR,NR
4198,SOC,SOC-S,660,3.55,3.832
4198,SOC,SOC-S,869,NR,NR
4198,SOC,SOC-X,373,NR,NR
4198,SOC,SOC-X,490,NR,NR
4198,HISP,HISP-C,105,NR,NR
4198,HISP,HISP-C,491,NR,NR
4198,HISP,HISP-G,901,NR,NR
4198,HISP,HISP-P,100,2.588,2.745
4198,HISP,HISP-P,135,3.9,3.624
4198,HISP,HISP-P,200,2.78,3.063
4198,HISP,HISP-P,311,3.413,3.776
4198,HISP,HISP-P,405,NR,NR
4198,HISP,HISP-P,411,NR,NR
4198,HISP,HISP-P,491,NR,NR
4198,HISP,HISP-P,492,NR,NR
4198,HISP,HISP-P,498,NR,NR
4198,HISP,HISP-P,505,4,3.939
4198,HISP,HISP-P,511,NR,NR
4198,HISP,HISP-P,581,4,3.966
4198,HISP,HISP-P,805,NR,NR
4198,HISP,HISP-S,100,3.005,2.992
4198,HISP,HISP-S,105,2.802,2.976
4198,HISP,HISP-S,150,2.691,2.932
4198,HISP,HISP-S,200,2.965,3.1
4198,HISP,HISP-S,250,3.036,3.222
4198,HISP,HISP-S,269,3.48,3.343
4198,HISP,HISP-S,280,3.617,3.442
4198,HISP,HISP-S,308,3.757,3.406
4198,HISP,HISP-S,315,3.074,3.046
4198,HISP,HISP-S,317,NR,NR
4198,HISP,HISP-S,322,3.813,3.557
4198,HISP,HISP-S,324,3.648,3.405
4198,HISP,HISP-S,326,3.347,3.433
4198,HISP,HISP-S,328,3.503,3.422
4198,HISP,HISP-S,407,3.5,3.473
4198,HISP,HISP-S,411,3.706,3.527
4198,HISP,HISP-S,413,3.727,3.753
4198,HISP,HISP-S,420,3.294,3.414
4198,HISP,HISP-S,425,3.348,3.623
4198,HISP,HISP-S,427,3.323,3.601
4198,HISP,HISP-S,429,3.315,3.466
4198,HISP,HISP-S,430,3.296,3.522
4198,HISP,HISP-S,471,3.385,3.563
4198,HISP,HISP-S,480,3.764,3.6
4198,HISP,HISP-S,498,NR,NR
4198,HISP,HISP-S,499,NR,NR
4198,HISP,HISP-S,508,3.256,3.725
4198,HISP,HISP-S,515,3.97,3.8
4198,HISP,HISP-S,517,3.855,3.879
4198,HISP,HISP-S,538,NR,NR
4198,HISP,HISP-S,612,3.81,3.745
4198,HISP,HISP-S,618,NR,NR
4198,HISP,HISP-S,678,3.914,3.841
4198,HISP,HISP-S,695,3.813,3.84
4198,HISP,HISP-S,803,NR,NR
4198,HISP,HISP-S,805,NR,NR
4198,HISP,HISP-X,370,NR,NR
4198,SPHS,SPHS-A,100,3.403,3.239
4198,SPHS,SPHS-A,150,3.265,3.174
4198,SPHS,SPHS-A,200,3.705,3.278
4198,SPHS,SPHS-A,250,3.484,3.334
4198,SPHS,SPHS-A,500,NR,NR
4198,SPHS,SPHS-G,901,NR,NR
4198,SPHS,SPHS-S,106,3.392,3.29
4198,SPHS,SPHS-S,108,3.141,3.264
4198,SPHS,SPHS-S,111,3.157,3.363
4198,SPHS,SPHS-S,201,3.283,3.276
4198,SPHS,SPHS-S,307,3.727,3.395
4198,SPHS,SPHS-S,311,3.397,3.438
4198,SPHS,SPHS-S,333,2.908,3.236
4198,SPHS,SPHS-S,350,3.324,3.369
4198,SPHS,SPHS-S,375,3.357,3.405
4198,SPHS,SPHS-S,399,3.967,3.901
4198,SPHS,SPHS-S,415,3.769,3.496
4198,SPHS,SPHS-S,425,3.7,3.353
4198,SPHS,SPHS-S,427,3.565,3.383
4198,SPHS,SPHS-S,429,3.872,3.581
4198,SPHS,SPHS-S,501,3.793,3.77
4198,SPHS,SPHS-S,513,NR,NR
4198,SPHS,SPHS-S,515,3.725,3.693
4198,SPHS,SPHS-S,516,3.3,3.59
4198,SPHS,SPHS-S,518,3.729,3.78
4198,SPHS,SPHS-S,520,3.843,3.77
4198,SPHS,SPHS-S,531,3.781,3.669
4198,SPHS,SPHS-S,532,3.661,3.79
4198,SPHS,SPHS-S,542,3.243,3.878
4198,SPHS,SPHS-S,550,3.444,3.669
4198,SPHS,SPHS-S,555,3.803,3.669
4198,SPHS,SPHS-S,561,3.098,3.77
4198,SPHS,SPHS-S,567,3.417,3.669
4198,SPHS,SPHS-S,570,3.882,3.59
4198,SPHS,SPHS-S,571,3.8,3.59
4198,SPHS,SPHS-S,578,3.773,3.59
4198,SPHS,SPHS-S,579,3.914,3.78
4198,SPHS,SPHS-S,580,3.974,3.771
4198,SPHS,SPHS-S,670,3.963,3.805
4198,SPHS,SPHS-S,673,3.954,3.754
4198,SPHS,SPHS-S,674,NR,NR
4198,SPHS,SPHS-S,678,3.467,3.577
4198,SPHS,SPHS-S,680,NR,NR
4198,SPHS,SPHS-S,682,NR,NR
4198,SPHS,SPHS-S,683,NR,NR
4198,SPHS,SPHS-S,771,4,3.754
4198,SPHS,SPHS-S,778,3.829,3.78
4198,SPHS,SPHS-S,880,NR,NR
4198,SPHS,SPHS-X,471,NR,NR
4198,SPHS,SPHS-X,498,NR,NR
4198,STAT,STAT-G,901,NR,NR
4198,STAT,STAT-S,100,3.386,3.258
4198,STAT,STAT-S,211,3.012,3.207
4198,STAT,STAT-S,301,3.077,3.358
4198,STAT,STAT-S,303,3.517,3.441
4198,STAT,STAT-S,350,2.573,3.277
4198,STAT,STAT-S,352,3.471,3.418
4198,STAT,STAT-S,425,NR,NR
4198,STAT,STAT-S,426,NR,NR
4198,STAT,STAT-S,431,3.022,3.449
4198,STAT,STAT-S,470,3.633,3.649
4198,STAT,STAT-S,475,NR,NR
4198,STAT,STAT-S,520,3.75,3.63
4198,STAT,STAT-S,610,3.362,3.659
4198,STAT,STAT-S,625,3.883,3.488
4198,STAT,STAT-S,626,3.695,3.836
4198,STAT,STAT-S,631,3.235,3.676
4198,STAT,STAT-S,670,3.707,3.719
4198,STAT,STAT-S,675,3.754,3.778
4198,STAT,STAT-S,690,4,3.639
4198,STAT,STAT-S,695,NR,NR
4198,STAT,STAT-S,721,NR,NR
4198,STAT,STAT-S,771,NR,NR
4198,STAT,STAT-S,772,NR,NR
4198,STAT,STAT-S,785,NR,NR
4198,STAT,STAT-S,799,NR,NR
4198,STAT,STAT-X,490,NR,NR
4198,THTR,THTR-D,108,3.728,3.715
4198,THTR,THTR-D,109,3.713,3.481
4198,THTR,THTR-D,121,4,3.711
4198,THTR,THTR-D,154,3.385,3.297
4198,THTR,THTR-D,155,4,3.351
4198,THTR,THTR-D,156,3.664,3.296
4198,THTR,THTR-D,211,3.982,3.72
4198,THTR,THTR-D,221,4,3.685
4198,THTR,THTR-D,231,3.617,3.496
4198,THTR,THTR-D,254,3.893,3.818
4198,THTR,THTR-D,255,4,3.545
4198,THTR,THTR-D,256,4,3.591
4198,THTR,THTR-D,302,3.787,3.682
4198,THTR,THTR-D,311,3.864,3.605
4198,THTR,THTR-D,354,4,3.548
4198,THTR,THTR-D,355,4,3.62
4198,THTR,THTR-D,361,3.995,3.679
4198,THTR,THTR-D,411,3.8,3.69
4198,THTR,THTR-D,421,3.913,3.693
4198,THTR,THTR-D,456,4,3.452
4198,THTR,THTR-D,457,4,3.451
4198,THTR,THTR-D,461,3.929,3.602
4198,THTR,THTR-D,462,NR,NR
4198,THTR,THTR-D,480,4,3.653
4198,THTR,THTR-D,483,3.865,3.717
4198,THTR,THTR-G,901,NR,NR
4198,THTR,THTR-T,100,3.461,3.239
4198,THTR,THTR-T,101,3.505,3.261
4198,THTR,THTR-T,120,3.706,3.211
4198,THTR,THTR-T,121,3.895,3.562
4198,THTR,THTR-T,125,3.509,3.344
4198,THTR,THTR-T,130,3.975,3.435
4198,THTR,THTR-T,203,4,3.688
4198,THTR,THTR-T,204,4,3.762
4198,THTR,THTR-T,220,3.834,3.451
4198,THTR,THTR-T,229,3.617,3.362
4198,THTR,THTR-T,254,3.889,3.286
4198,THTR,THTR-T,300,4,3.65
4198,THTR,THTR-T,301,3.853,3.649
4198,THTR,THTR-T,305,3.993,3.703
4198,THTR,THTR-T,319,3.889,3.499
4198,THTR,THTR-T,325,3.975,3.418
4198,THTR,THTR-T,334,3.793,3.585
4198,THTR,THTR-T,335,3.538,3.104
4198,THTR,THTR-T,340,3.457,3.304
4198,THTR,THTR-T,347,3.892,3.407
4198,THTR,THTR-T,350,3.463,3.278
4198,THTR,THTR-T,359,NR,NR
4198,THTR,THTR-T,370,3.05,3.317
4198,THTR,THTR-T,401,4,3.721
4198,THTR,THTR-T,409,NR,NR
4198,THTR,THTR-T,410,3.956,3.36
4198,THTR,THTR-T,425,NR,NR
4198,THTR,THTR-T,438,NR,NR
4198,THTR,THTR-T,441,3.908,3.574
4198,THTR,THTR-T,442,3.729,3.648
4198,THTR,THTR-T,447,NR,NR
4198,THTR,THTR-T,454,3.263,3.161
4198,THTR,THTR-T,462,3.524,3.363
4198,THTR,THTR-T,481,NR,NR
4198,THTR,THTR-T,483,3.877,3.469
4198,THTR,THTR-T,491,4,3.163
4198,THTR,THTR-T,500,NR,NR
4198,THTR,THTR-T,505,4,3.959
4198,THTR,THTR-T,506,NR,NR
4198,THTR,THTR-T,509,NR,NR
4198,THTR,THTR-T,528,NR,NR
4198,THTR,THTR-T,529,3.95,3.883
4198,THTR,THTR-T,539,NR,NR
4198,THTR,THTR-T,546,NR,NR
4198,THTR,THTR-T,554,NR,NR
4198,THTR,THTR-T,557,NR,NR
4198,THTR,THTR-T,558,NR,NR
4198,THTR,THTR-T,583,3.893,3.938
4198,THTR,THTR-T,591,NR,NR
4198,THTR,THTR-T,600,NR,NR
4198,THTR,THTR-T,604,NR,NR
4198,THTR,THTR-T,605,NR,NR
4198,THTR,THTR-T,607,NR,NR
4198,THTR,THTR-T,610,4,3.984
4198,THTR,THTR-T,625,NR,NR
4198,THTR,THTR-T,634,NR,NR
4198,THTR,THTR-T,646,NR,NR
4198,THTR,THTR-T,650,NR,NR
4198,THTR,THTR-T,700,4,3.963
4198,THTR,THTR-T,710,NR,NR
4198,THTR,THTR-T,723,NR,NR
4198,THTR,THTR-T,725,NR,NR
4198,THTR,THTR-T,897,NR,NR
4198,THTR,THTR-T,899,NR,NR
4198,THTR,THTR-X,490,4,3.488
4198,MSCH,MSCH-A,300,3.136,3.155
4198,MSCH,MSCH-A,305,3.483,3.128
4198,MSCH,MSCH-A,310,3.393,3.188
4198,MSCH,MSCH-A,315,3.531,3.139
4198,MSCH,MSCH-A,347,3.463,3.173
4198,MSCH,MSCH-A,441,3.809,3.187
4198,MSCH,MSCH-A,442,3.457,3.037
4198,MSCH,MSCH-A,450,3.276,3.122
4198,MSCH,MSCH-A,488,3.858,3.26
4198,MSCH,MSCH-B,331,3.65,2.877
4198,MSCH,MSCH-B,332,3.567,3.127
4198,MSCH,MSCH-B,333,3.359,3.113
4198,MSCH,MSCH-B,334,3.539,3.019
4198,MSCH,MSCH-B,340,3.54,3.004
4198,MSCH,MSCH-C,101,3.158,3.043
4198,MSCH,MSCH-C,160,3.838,3.355
4198,MSCH,MSCH-C,200,2.892,3.044
4198,MSCH,MSCH-C,201,3.436,2.914
4198,MSCH,MSCH-C,206,3.108,3.044
4198,MSCH,MSCH-C,207,2.569,3.018
4198,MSCH,MSCH-C,208,3.042,3.014
4198,MSCH,MSCH-C,210,3.366,2.98
4198,MSCH,MSCH-C,211,3.447,2.953
4198,MSCH,MSCH-C,212,3.586,3.195
4198,MSCH,MSCH-C,213,3.181,2.987
4198,MSCH,MSCH-C,214,3.19,3.006
4198,MSCH,MSCH-C,215,2.847,2.877
4198,MSCH,MSCH-C,216,3.352,3.276
4198,MSCH,MSCH-C,217,3.784,3.083
4198,MSCH,MSCH-C,218,2.878,2.923
4198,MSCH,MSCH-C,219,3.389,2.893
4198,MSCH,MSCH-C,220,3.353,2.985
4198,MSCH,MSCH-C,221,3.682,3.257
4198,MSCH,MSCH-C,223,3.177,3.037
4198,MSCH,MSCH-C,225,3.089,3.127
4198,MSCH,MSCH-C,226,3.278,3.084
4198,MSCH,MSCH-C,227,3.281,2.917
4198,MSCH,MSCH-C,228,3.264,3.137
4198,MSCH,MSCH-C,560,NR,NR
4198,MSCH,MSCH-C,620,NR,NR
4198,MSCH,MSCH-C,660,NR,NR
4198,MSCH,MSCH-C,792,3.938,3.916
4198,MSCH,MSCH-D,337,3.95,3.172
4198,MSCH,MSCH-F,204,3.356,3.225
4198,MSCH,MSCH-F,309,3.094,3.16
4198,MSCH,MSCH-F,326,3.51,2.974
4198,MSCH,MSCH-F,375,3.138,2.967
4198,MSCH,MSCH-F,377,3.189,3.009
4198,MSCH,MSCH-F,392,3.202,3.112
4198,MSCH,MSCH-F,398,2.967,3.057
4198,MSCH,MSCH-F,420,3.842,3.06
4198,MSCH,MSCH-F,445,3.194,3.165
4198,MSCH,MSCH-G,290,3.343,3.142
4198,MSCH,MSCH-G,300,3.297,3.121
4198,MSCH,MSCH-G,310,3.032,3.01
4198,MSCH,MSCH-G,320,2.48,2.933
4198,MSCH,MSCH-G,350,3.76,3.062
4198,MSCH,MSCH-G,400,3.438,3.07
4198,MSCH,MSCH-G,410,3.252,3.07
4198,MSCH,MSCH-G,420,3.292,3.343
4198,MSCH,MSCH-G,430,1.855,2.875
4198,MSCH,MSCH-G,460,3.274,3.22
4198,MSCH,MSCH-G,901,NR,NR
4198,MSCH,MSCH-H,110,3.981,3.713
4198,MSCH,MSCH-H,300,3.758,3.635
4198,MSCH,MSCH-H,410,3.482,3.622
4198,MSCH,MSCH-H,451,3.94,3.784
4198,MSCH,MSCH-J,170,2.9,2.921
4198,MSCH,MSCH-J,300,2.755,3.172
4198,MSCH,MSCH-J,303,3.575,3.209
4198,MSCH,MSCH-J,341,3.142,3.294
4198,MSCH,MSCH-J,342,3.171,3.021
4198,MSCH,MSCH-J,343,3.665,3.324
4198,MSCH,MSCH-J,344,3.625,3.428
4198,MSCH,MSCH-J,351,3.82,3.36
4198,MSCH,MSCH-J,353,3.7,3.43
4198,MSCH,MSCH-J,360,3.547,3.199
4198,MSCH,MSCH-J,362,3.706,3.426
4198,MSCH,MSCH-J,363,3.412,3.156
4198,MSCH,MSCH-J,385,NR,NR
4198,MSCH,MSCH-J,401,3.813,3.69
4198,MSCH,MSCH-J,402,3.463,3.181
4198,MSCH,MSCH-J,404,4,3.697
4198,MSCH,MSCH-J,409,3.392,2.808
4198,MSCH,MSCH-J,410,3.35,3.362
4198,MSCH,MSCH-J,415,3.167,3.257
4198,MSCH,MSCH-J,423,3.196,3.279
4198,MSCH,MSCH-J,448,2.357,3.154
4198,MSCH,MSCH-J,450,3.4,3.117
4198,MSCH,MSCH-J,460,3.448,3.284
4198,MSCH,MSCH-J,463,3.408,3.169
4198,MSCH,MSCH-J,465,3.731,3.354
4198,MSCH,MSCH-J,470,3.763,3.232
4198,MSCH,MSCH-J,505,NR,NR
4198,MSCH,MSCH-J,529,NR,NR
4198,MSCH,MSCH-J,560,3.75,3.727
4198,MSCH,MSCH-J,572,3.85,3.697
4198,MSCH,MSCH-J,660,3.95,3.855
4198,MSCH,MSCH-J,804,NR,NR
4198,MSCH,MSCH-L,317,3.407,2.982
4198,MSCH,MSCH-L,322,2.638,3.039
4198,MSCH,MSCH-L,425,2.217,2.936
4198,MSCH,MSCH-M,322,3.344,2.813
4198,MSCH,MSCH-M,330,3.577,3.281
4198,MSCH,MSCH-M,411,4,3.172
4198,MSCH,MSCH-M,413,3.641,3.092
4198,MSCH,MSCH-M,503,3.936,3.858
4198,MSCH,MSCH-M,555,4,3.918
4198,MSCH,MSCH-M,600,NR,NR
4198,MSCH,MSCH-M,699,NR,NR
4198,MSCH,MSCH-M,899,NR,NR
4198,MSCH,MSCH-OS,100,NR,NR
4198,MSCH,MSCH-P,331,3.421,3.179
4198,MSCH,MSCH-P,335,3.689,3.289
4198,MSCH,MSCH-P,351,2.952,3.163
4198,MSCH,MSCH-P,353,3.553,3.034
4198,MSCH,MSCH-P,354,3.179,3.302
4198,MSCH,MSCH-P,356,3.867,3.218
4198,MSCH,MSCH-P,360,3.62,3.261
4198,MSCH,MSCH-P,361,3.975,3.187
4198,MSCH,MSCH-P,369,3.25,2.964
4198,MSCH,MSCH-P,416,3.318,3.298
4198,MSCH,MSCH-P,436,3.758,3.276
4198,MSCH,MSCH-P,452,3.822,3.329
4198,MSCH,MSCH-P,455,3.871,3.371
4198,MSCH,MSCH-P,460,3.725,3.327
4198,MSCH,MSCH-P,470,4,3.054
4198,MSCH,MSCH-R,348,3.549,3.244
4198,MSCH,MSCH-R,349,3.381,3.236
4198,MSCH,MSCH-R,429,3.453,3.305
4198,MSCH,MSCH-S,312,3.366,3.16
4198,MSCH,MSCH-S,315,3.961,3.174
4198,MSCH,MSCH-S,317,3.19,3.215
4198,MSCH,MSCH-S,348,3.133,3.03
4198,MSCH,MSCH-S,410,3.686,3.254
4198,MSCH,MSCH-T,311,2.94,3.175
4198,MSCH,MSCH-T,427,2.995,3.039
4198,MSCH,MSCH-T,505,3.771,3.605
4198,MSCH,MSCH-T,512,3.9,3.874
4198,MSCH,MSCH-T,522,NR,NR
4198,MSCH,MSCH-T,540,NR,NR
4198,MSCH,MSCH-T,577,3.95,3.885
4198,MSCH,MSCH-T,603,3.95,3.792
4198,MSCH,MSCH-V,334,3.514,3.297
4198,MSCH,MSCH-V,470,3.3,2.514
4198,MSCH,MSCH-X,472,NR,NR
4198,MSCH,MSCH-X,474,NR,NR
4198,MSCH,MSCH-X,490,3.664,3.259
4198,MSCH,MSCH-X,498,NR,NR
4198,EDUC,EDUC-A,308,3.433,3.427
4198,EDUC,EDUC-A,500,3.871,3.627
4198,EDUC,EDUC-A,510,3.774,3.627
4198,EDUC,EDUC-A,515,3.948,3.836
4198,EDUC,EDUC-A,590,NR,NR
4198,EDUC,EDUC-A,600,3.973,3.909
4198,EDUC,EDUC-A,608,3.959,3.936
4198,EDUC,EDUC-A,624,3.967,3.92
4198,EDUC,EDUC-A,629,4,3.986
4198,EDUC,EDUC-A,635,3.582,3.824
4198,EDUC,EDUC-A,675,3.85,3.915
4198,EDUC,EDUC-A,695,NR,NR
4198,EDUC,EDUC-A,720,NR,NR
4198,EDUC,EDUC-A,785,NR,NR
4198,EDUC,EDUC-A,795,NR,NR
4198,EDUC,EDUC-A,799,4,3.885
4198,EDUC,EDUC-C,565,3.911,3.887
4198,EDUC,EDUC-C,620,3.94,3.899
4198,EDUC,EDUC-C,654,3.87,3.861
4198,EDUC,EDUC-C,675,4,3.863
4198,EDUC,EDUC-C,678,4,3.876
4198,EDUC,EDUC-C,690,NR,NR
4198,EDUC,EDUC-C,705,3.973,3.851
4198,EDUC,EDUC-C,747,NR,NR
4198,EDUC,EDUC-C,750,3.98,3.936
4198,EDUC,EDUC-C,760,NR,NR
4198,EDUC,EDUC-C,788,3.97,3.871
4198,EDUC,EDUC-C,790,NR,NR
4198,EDUC,EDUC-C,799,NR,NR
4198,EDUC,EDUC-D,505,3.694,3.81
4198,EDUC,EDUC-D,512,3.765,3.712
4198,EDUC,EDUC-D,521,3.765,3.714
4198,EDUC,EDUC-D,524,4,3.885
4198,EDUC,EDUC-D,550,NR,NR
4198,EDUC,EDUC-D,600,3.667,3.663
4198,EDUC,EDUC-D,640,NR,NR
4198,EDUC,EDUC-E,300,3.59,3.298
4198,EDUC,EDUC-E,325,3.577,3.515
4198,EDUC,EDUC-E,328,3.851,3.475
4198,EDUC,EDUC-E,336,3.744,3.415
4198,EDUC,EDUC-E,339,3.656,3.467
4198,EDUC,EDUC-E,340,3.791,3.479
4198,EDUC,EDUC-E,341,4,3.552
4198,EDUC,EDUC-E,343,3.408,3.468
4198,EDUC,EDUC-E,348,3.778,3.415
4198,EDUC,EDUC-E,349,3.711,3.415
4198,EDUC,EDUC-E,353,3.764,3.498
4198,EDUC,EDUC-E,506,3.93,3.788
4198,EDUC,EDUC-E,590,NR,NR
4198,EDUC,EDUC-E,599,NR,NR
4198,EDUC,EDUC-E,690,NR,NR
4198,EDUC,EDUC-F,203,3.429,3.068
4198,EDUC,EDUC-F,204,NR,NR
4198,EDUC,EDUC-F,401,3.603,3.205
4198,EDUC,EDUC-F,500,3.673,3.745
4198,EDUC,EDUC-G,203,3.73,3.217
4198,EDUC,EDUC-G,204,2.839,2.984
4198,EDUC,EDUC-G,206,3.627,3.204
4198,EDUC,EDUC-G,207,3.62,3.142
4198,EDUC,EDUC-G,208,3.926,3.509
4198,EDUC,EDUC-G,302,3.488,3.358
4198,EDUC,EDUC-G,310,3.559,3.374
4198,EDUC,EDUC-G,355,3.642,3.224
4198,EDUC,EDUC-G,375,3.987,3.47
4198,EDUC,EDUC-G,502,3.961,3.903
4198,EDUC,EDUC-G,505,3.774,3.922
4198,EDUC,EDUC-G,510,3.943,3.896
4198,EDUC,EDUC-G,522,3.832,3.891
4198,EDUC,EDUC-G,523,4,3.918
4198,EDUC,EDUC-G,550,4,3.929
4198,EDUC,EDUC-G,563,3.848,3.874
4198,EDUC,EDUC-G,599,NR,NR
4198,EDUC,EDUC-G,600,4,3.918
4198,EDUC,EDUC-G,622,3.871,3.906
4198,EDUC,EDUC-G,625,4,3.904
4198,EDUC,EDUC-G,647,NR,NR
4198,EDUC,EDUC-G,650,4,3.958
4198,EDUC,EDUC-G,656,3.967,3.859
4198,EDUC,EDUC-G,763,NR,NR
4198,EDUC,EDUC-G,795,NR,NR
4198,EDUC,EDUC-G,799,NR,NR
4198,EDUC,EDUC-G,901,4,3.902
4198,EDUC,EDUC-H,205,3.453,3.365
4198,EDUC,EDUC-H,340,3.318,3.287
4198,EDUC,EDUC-H,510,NR,NR
4198,EDUC,EDUC-H,525,3.929,3.874
4198,EDUC,EDUC-H,552,3.8,3.904
4198,EDUC,EDUC-H,590,NR,NR
4198,EDUC,EDUC-H,605,3.942,3.918
4198,EDUC,EDUC-H,620,3.5,3.936
4198,EDUC,EDUC-H,637,3.875,3.89
4198,EDUC,EDUC-H,795,NR,NR
4198,EDUC,EDUC-H,799,NR,NR
4198,EDUC,EDUC-J,500,3.785,3.901
4198,EDUC,EDUC-J,605,NR,NR
4198,EDUC,EDUC-J,650,4,3.905
4198,EDUC,EDUC-J,670,NR,NR
4198,EDUC,EDUC-J,690,NR,NR
4198,EDUC,EDUC-J,705,3.9,3.879
4198,EDUC,EDUC-J,762,3.747,3.822
4198,EDUC,EDUC-J,795,NR,NR
4198,EDUC,EDUC-J,799,NR,NR
4198,EDUC,EDUC-K,205,3.111,3.402
4198,EDUC,EDUC-K,207,NR,NR
4198,EDUC,EDUC-K,305,3.759,3.43
4198,EDUC,EDUC-K,306,3.256,3.332
4198,EDUC,EDUC-K,344,3.427,3.504
4198,EDUC,EDUC-K,352,3.649,3.47
4198,EDUC,EDUC-K,361,3.872,3.42
4198,EDUC,EDUC-K,362,3.757,3.087
4198,EDUC,EDUC-K,405,4,3.357
4198,EDUC,EDUC-K,480,NR,NR
4198,EDUC,EDUC-K,500,NR,NR
4198,EDUC,EDUC-K,505,3.814,3.337
4198,EDUC,EDUC-K,510,4,3.939
4198,EDUC,EDUC-K,536,NR,NR
4198,EDUC,EDUC-K,565,4,3.945
4198,EDUC,EDUC-K,590,NR,NR
4198,EDUC,EDUC-K,601,NR,NR
4198,EDUC,EDUC-K,631,2.957,3.056
4198,EDUC,EDUC-K,634,NR,NR
